timestamp,heart_rate,rr_ms,rmssd,emotion
1750820818.4581697,61,[1113.28125],133.53,鎮静系
1750820819.444133,60,[968.75],141.16,鎮静系
1750820820.4363072,59,[983.3984375],139.40,鎮静系
1750820821.4696376,59,[1052.734375],140.73,鎮静系
1750820822.4615457,60,[983.3984375],140.78,鎮静系
1750820823.4503696,60,[991.2109375],134.09,鎮静系
1750820824.4392698,60,[1075.1953125],111.84,鎮静系
1750820825.4285972,60,[1037.109375],71.91,鎮静系
1750820826.462641,60,[968.75],71.03,鎮静系
1750820827.4561884,59,[1059.5703125],76.16,鎮静系
1750820828.4454184,59,[1090.8203125],59.90,鎮静系
1750820829.4360704,58,[983.3984375],69.62,鎮静系
1750820830.4688041,57,[1052.734375],69.62,鎮静系
1750820831.4615479,56,[1098.6328125],67.43,鎮静系
1750820832.451026,56,[1014.6484375],72.96,鎮静系
1750820833.440581,56,[1029.296875],67.55,鎮静系
1750820834.4307556,56,[1105.46875],71.04,鎮静系
1750820836.5025003,56,[1029.296875],71.92,鎮静系
1750820841.4522405,59,[983.3984375],67.01,鎮静系
1750820842.4390974,60,[1098.6328125],76.53,鎮静系
1750820843.431309,62,[1029.296875],71.48,鎮静系
1750820844.5127404,61,[1037.109375],67.69,鎮静系
1750820846.4451768,59,[1159.1796875],77.48,鎮静系
1750820847.4375515,58,[1059.5703125],79.51,鎮静系
1750820848.470847,57,[1052.734375],79.39,鎮静系
1750820849.461821,57,[1128.90625],79.39,鎮静系
1750820850.446453,56,[1159.1796875],75.90,鎮静系
1750820851.4391413,55,[960.9375],99.46,鎮静系
1750820859.4516778,60,"[953.125, 1090.8203125, 1197.265625, 1143.5546875]",99.57,鎮静系
1750820860.4344969,59,[1197.265625],95.56,鎮静系
1750820862.464608,57,[1059.5703125],105.99,鎮静系
1750820863.456534,55,[983.3984375],105.99,鎮静系
1750820868.4516728,55,[1136.71875],117.23,鎮静系
1750820869.4390051,56,[785.15625],152.02,鎮静系
1750820870.4776828,55,[1136.71875],191.93,鎮静系
1750820871.464103,56,[1105.46875],186.65,鎮静系
1750820872.4554675,57,[1037.109375],184.66,鎮静系
1750820873.4450774,58,[1021.484375],183.86,鎮静系
1750820880.4646416,57,"[686.5234375, 899.4140625, 1289.0625, 1037.109375]",263.72,鎮静系
1750820881.456631,57,[1052.734375],236.31,鎮静系
1750820882.445309,56,[1021.484375],205.46,鎮静系
1750820883.4365358,56,[869.140625],211.39,鎮静系
1750820884.6031098,56,[1014.6484375],215.68,鎮静系
1750820885.5511558,57,[1006.8359375],215.64,鎮静系
1750820886.4510171,58,[930.6640625],186.22,鎮静系
1750820887.439044,58,[846.6796875],174.43,鎮静系
1750820888.5209432,58,[1105.46875],144.90,鎮静系
1750820889.4713886,59,[1014.6484375],121.90,鎮静系
1750820890.4567413,60,[915.0390625],126.23,鎮静系
1750820891.4462974,60,[1105.46875],140.91,鎮静系
1750820892.4372478,61,[1006.8359375],135.49,鎮静系
1750820893.5130413,60,[1098.6328125],130.16,鎮静系
1750820894.4620543,59,[976.5625],136.35,鎮静系
1750820895.4511368,58,[937.5],134.59,鎮静系
1750820896.4370155,57,[1021.484375],134.59,鎮静系
1750820897.476986,58,[861.328125],116.29,鎮静系
1750820898.4640582,58,[899.4140625],113.00,鎮静系
1750820899.456455,59,"[876.953125, 838.8671875]",88.63,鎮静系
1750820900.4455025,61,[899.4140625],84.74,鎮静系
1750820902.4700625,64,[1029.296875],90.11,鎮静系
1750820903.4619782,65,[1128.90625],86.98,鎮静系
1750820904.444463,65,[1098.6328125],86.59,鎮静系
1750820905.4389412,64,[1021.484375],85.88,鎮静系
1750820906.475851,63,[999.0234375],67.69,鎮静系
1750820907.4640222,61,[983.3984375],66.69,鎮静系
1750820908.4542775,60,[1014.6484375],67.08,鎮静系
1750820909.445819,59,[1029.296875],66.05,鎮静系
1750820910.4383738,59,[937.5],69.94,鎮静系
1750820911.4702022,59,[999.0234375],58.63,鎮静系
1750820912.461566,59,[1052.734375],51.54,鎮静系
1750820913.4510944,59,[1029.296875],51.14,鎮静系
1750820914.4867356,59,[1044.921875],44.51,鎮静系
1750820915.4761367,58,[1083.0078125],45.68,鎮静系
1750820916.462944,58,[991.2109375],54.73,鎮静系
1750820917.4568563,58,[876.953125],65.86,鎮静系
1750820918.4456122,57,[1121.09375],104.58,鎮静系
1750820919.4780343,57,[1052.734375],102.56,鎮静系
1750820920.47125,58,[976.5625],103.65,鎮静系
1750820921.462466,58,[922.8515625],103.65,鎮静系
1750820922.4508734,57,[999.0234375],106.43,鎮静系
1750820923.4888546,58,[1037.109375],107.06,鎮静系
1750820924.476953,59,[960.9375],109.29,鎮静系
1750820925.464028,59,[1075.1953125],111.62,鎮静系
1750820927.4434125,58,[1220.703125],115.59,鎮静系
1750820928.5259697,58,[1166.9921875],84.02,鎮静系
1750820929.5137012,58,[1105.46875],83.43,鎮静系
1750820930.4608867,57,[1113.28125],79.51,鎮静系
1750820931.451068,56,[1181.640625],80.75,鎮静系
1750820932.5281243,56,[1105.46875],80.75,鎮静系
1750820933.5212193,55,[953.125],94.54,鎮静系
1750820934.5117965,54,[884.765625],93.88,鎮静系
1750820935.5009687,54,[945.3125],88.15,鎮静系
1750820936.4450734,55,[999.0234375],75.75,鎮静系
1750820937.5260496,56,[968.75],74.29,鎮静系
1750820938.4694824,59,[907.2265625],74.29,鎮静系
1750820939.459186,60,[1029.296875],84.66,鎮静系
1750820940.4511158,60,[1105.46875],85.40,鎮静系
1750820941.5022922,61,[1121.09375],81.71,鎮静系
1750820942.4760664,60,[1037.109375],69.86,鎮静系
1750820944.45628,59,[1029.296875],66.09,鎮静系
1750820945.4462163,58,[1136.71875],72.41,鎮静系
1750820946.6157546,57,[1075.1953125],73.10,鎮静系
1750820947.4684708,56,[968.75],80.62,鎮静系
1750820948.4597387,56,[960.9375],78.02,鎮静系
1750820949.447993,55,[1044.921875],72.21,鎮静系
1750820950.4859414,56,[1037.109375],67.65,鎮静系
1750820951.4749851,56,[991.2109375],69.16,鎮静系
1750820952.4646268,57,[1121.09375],76.64,鎮静系
1750820953.4554338,57,[1128.90625],76.64,鎮静系
1750820954.4458334,57,[999.0234375],80.41,鎮静系
1750820955.4801636,57,[1075.1953125],81.80,鎮静系
1750820956.471274,56,[1098.6328125],74.11,鎮静系
1750820958.4523046,56,"[1029.296875, 968.75]",75.12,鎮静系
1750820960.4770677,56,[1037.109375],78.46,鎮静系
1750820961.4650908,56,[1014.6484375],77.32,鎮静系
1750820962.501152,57,[953.125],67.26,鎮静系
1750820963.445451,57,[915.0390625],68.40,鎮静系
1750820964.480393,57,"[983.3984375, 899.4140625]",58.84,鎮静系
1750820965.4705381,59,[869.140625],59.19,鎮静系
1750820966.4612446,60,[960.9375],62.49,鎮静系
1750820967.4509633,60,[1059.5703125],67.67,鎮静系
1750820968.4859889,61,[1021.484375],64.97,鎮静系
1750820969.4759405,61,[937.5],70.35,鎮静系
1750820988.4644625,74,"[762.6953125, 800.78125, 922.8515625, 930.6640625]",91.01,鎮静系
1750820989.4564083,74,[899.4140625],91.05,鎮静系
1750820990.4862108,73,[930.6640625],86.38,鎮静系
1750820991.478282,72,[1059.5703125],90.70,鎮静系
1750820992.47067,71,[1075.1953125],89.96,鎮静系
1750820993.4615219,68,[999.0234375],89.18,鎮静系
1750820994.452635,65,[1052.734375],69.85,鎮静系
1750820996.470002,61,[1212.890625],87.00,鎮静系
1750820997.4638436,59,"[1014.6484375, 915.0390625]",106.65,鎮静系
1750821007.45627,60,"[854.4921875, 1021.484375, 1121.09375, 953.125]",130.49,鎮静系
1750821008.4887896,60,[1037.109375],131.02,鎮静系
1750821009.4813716,59,[1090.8203125],131.02,鎮静系
1750821010.470828,58,[1044.921875],120.63,鎮静系
1750821011.4614482,57,[1029.296875],101.05,鎮静系
1750821012.4510612,56,[869.140625],109.36,鎮静系
1750821014.4765866,57,[1227.5390625],160.70,鎮静系
1750821015.4590573,57,[1059.5703125],160.81,鎮静系
1750821016.4580243,57,[1136.71875],159.43,鎮静系
1750821017.4888253,56,[1159.1796875],149.47,鎮静系
1750821033.4649334,61,"[1044.921875, 1021.484375, 1029.296875, 876.953125]",158.34,鎮静系
1750821034.5455546,60,[1265.625],197.50,鎮静系
1750821035.4887385,59,[976.5625],184.44,鎮静系
1750821036.4808576,59,[976.5625],175.74,鎮静系
1750821037.4699624,57,[1075.1953125],176.93,鎮静系
1750821039.451481,57,[1059.5703125],176.85,鎮静系
1750821040.4877038,57,[1021.484375],173.16,鎮静系
1750821041.474644,57,[1029.296875],173.01,鎮静系
1750821042.461329,57,[1044.921875],173.06,鎮静系
1750821043.4561799,56,[1044.921875],165.45,鎮静系
1750821044.4912894,56,[1006.8359375],103.67,鎮静系
1750821045.4785373,57,[1006.8359375],38.27,鎮静系
1750821046.4697778,56,[1059.5703125],42.11,鎮静系
1750821047.4614644,56,[953.125],44.17,鎮静系
1750821048.5890818,56,"[983.3984375, 770.5078125]",83.07,鎮静系
1750821054.4787524,58,"[1021.484375, 953.125, 884.765625, 1037.109375]",131.61,鎮静系
1750821072.4788644,59,"[602.5390625, 892.578125, 884.765625, 884.765625, 831.0546875]",203.16,鎮静系
1750821078.464247,63,"[1021.484375, 892.578125, 823.2421875, 1250.9765625]",239.57,鎮静系
1750821079.4988065,64,[945.3125],216.32,鎮静系
1750821080.4885235,63,[937.5],193.53,鎮静系
1750821081.4778264,62,[1075.1953125],198.88,鎮静系
1750821085.4864795,60,[1037.109375],199.29,鎮静系
1750821086.4766133,59,[815.4296875],211.79,鎮静系
1750821087.4638581,60,[1044.921875],216.05,鎮静系
1750821088.4534316,61,[907.2265625],216.65,鎮静系
1750821089.4886928,62,[831.0546875],216.90,鎮静系
1750821106.456447,70,"[945.3125, 815.4296875, 884.765625, 823.2421875, 823.2421875]",135.44,鎮静系
1750821107.491502,69,[854.4921875],113.98,鎮静系
1750821108.4816895,68,[930.6640625],88.23,鎮静系
1750821109.4659967,69,[1037.109375],83.29,鎮静系
1750821110.4585793,69,[1105.46875],82.53,鎮静系
1750821111.495657,67,[1090.8203125],73.38,鎮静系
1750821112.4824555,65,[1105.46875],59.45,鎮静系
1750821114.4653091,60,[1075.1953125],55.69,鎮静系
1750821115.499737,58,[1037.109375],53.31,鎮静系
1750821116.490598,57,[1059.5703125],53.83,鎮静系
1750821117.4818244,56,[1083.0078125],53.39,鎮静系
1750821118.471135,55,[1052.734375],48.04,鎮静系
1750821119.5064166,55,[983.3984375],39.79,鎮静系
1750821120.493876,55,[930.6640625],37.05,鎮静系
1751004757.8894448,94,"[586.9140625, 556.640625, 625.0, 648.4375]",45.24,鎮静系
1751004758.8786879,94,[663.0859375],39.85,鎮静系
1751004759.870093,94,"[670.8984375, 716.796875]",37.69,鎮静系
1751004760.9062524,93,[762.6953125],38.96,鎮静系
1751004761.8935966,91,[724.609375],38.86,鎮静系
1751004769.9029179,93,"[602.5390625, 617.1875, 625.0, 625.0]",48.44,鎮静系
1751004771.0285912,95,"[610.3515625, 632.8125]",48.94,鎮静系
1751004771.974655,94,[632.8125],46.49,鎮静系
1751004772.919129,94,"[632.8125, 610.3515625]",42.69,鎮静系
1751004773.9558525,94,[655.2734375],19.77,緊張系
1751004774.8983767,94,"[678.7109375, 648.4375]",22.87,緊張系
1751004775.9796782,93,[648.4375],22.87,緊張系
1751004776.879601,93,"[678.7109375, 655.2734375]",24.62,緊張系
1751004777.9124997,93,[632.8125],25.73,緊張系
1751004778.9940922,92,"[678.7109375, 693.359375]",29.39,緊張系
1751004779.893505,91,[693.359375],25.29,緊張系
1751004785.8797007,92,"[640.625, 670.8984375, 663.0859375, 655.2734375]",28.27,緊張系
1751004786.9624302,91,[732.421875],37.41,鎮静系
1751004787.9038854,91,"[701.171875, 655.2734375]",38.11,鎮静系
1751004788.8929605,90,[686.5234375],39.20,鎮静系
1751004789.928281,89,"[686.5234375, 632.8125]",39.35,鎮静系
1751004790.918106,87,[648.4375],38.39,鎮静系
1751004791.907374,87,"[640.625, 617.1875]",39.09,鎮静系
1751004792.988095,88,"[586.9140625, 594.7265625]",29.44,緊張系
1751004793.93279,89,[632.8125],28.17,緊張系
1751004794.8821816,90,"[632.8125, 617.1875]",26.69,緊張系
1751004795.9130397,92,[610.3515625],19.93,緊張系
1751004824.9847572,84,"[739.2578125, 678.7109375, 678.7109375, 678.7109375]",49.54,鎮静系
1751004825.8832824,86,"[739.2578125, 648.4375]",60.08,鎮静系
1751004826.9190254,87,[655.2734375],60.12,鎮静系
1751004827.9093115,87,[701.171875],61.82,鎮静系
1751004828.9900217,87,"[739.2578125, 655.2734375]",53.99,鎮静系
1751004829.8900414,87,[678.7109375],50.69,鎮静系
1751004842.9841821,90,"[610.3515625, 678.7109375, 632.8125, 686.5234375]",53.28,鎮静系
1751004843.9281502,90,"[670.8984375, 564.453125]",62.33,鎮静系
1751004844.9193914,89,[770.5078125],91.88,鎮静系
1751004848.9242423,89,[716.796875],89.32,鎮静系
1751004850.0061092,88,[693.359375],89.32,鎮静系
1751004850.9038508,88,"[739.2578125, 739.2578125]",84.70,鎮静系
1751004859.0041094,87,"[655.2734375, 586.9140625, 823.2421875, 610.3515625]",133.71,鎮静系
1751004859.950236,88,"[716.796875, 693.359375]",118.99,鎮静系
1751004860.893306,87,[724.609375],119.19,鎮静系
1751004861.9294736,87,[670.8984375],119.56,鎮静系
1751004863.0090535,87,[701.171875],119.98,鎮静系
1751004863.999144,86,[663.0859375],117.36,鎮静系
1751004875.9239054,95,"[610.3515625, 556.640625, 632.8125, 602.5390625, 610.3515625]",45.55,鎮静系
1751004877.004432,95,[648.4375],46.13,鎮静系
1751004877.9036932,95,"[640.625, 648.4375]",41.46,鎮静系
1751004878.89379,95,[663.0859375],39.77,鎮静系
1751004879.929468,94,"[732.421875, 708.984375]",39.33,鎮静系
1751004880.9200785,93,[693.359375],30.49,鎮静系
1751004881.9994352,93,[724.609375],30.60,鎮静系
1751004882.8994699,92,"[686.5234375, 747.0703125]",36.56,鎮静系
1751004883.8897765,90,[708.984375],38.62,鎮静系
1751004884.9230924,88,[739.2578125],39.83,鎮静系
1751004885.9592307,86,"[724.609375, 663.0859375]",38.37,鎮静系
1751004886.9035463,85,[678.7109375],37.93,鎮静系
1751004887.8936908,84,"[678.7109375, 663.0859375]",36.47,鎮静系
1751004888.929444,83,[640.625],35.00,鎮静系
1751004890.0096798,84,"[670.8984375, 708.984375]",30.32,鎮静系
1751004894.9139824,87,"[678.7109375, 670.8984375, 663.0859375, 686.5234375]",22.86,緊張系
1751004895.903304,87,[655.2734375],25.12,緊張系
1751004896.8940456,87,"[648.4375, 663.0859375]",24.02,緊張系
1751004897.9307747,87,[663.0859375],21.80,緊張系
1751004898.9637094,87,"[655.2734375, 648.4375]",14.97,緊張系
1751004899.9089284,88,[686.5234375],19.46,緊張系
1751004900.899956,88,"[693.359375, 670.8984375]",19.29,緊張系
1751004901.9788547,88,[670.8984375],16.23,緊張系
1751004902.9242864,88,[708.984375],20.48,緊張系
1751004903.9138625,87,"[716.796875, 571.2890625]",52.49,鎮静系
1751004907.9190645,86,[594.7265625],53.00,鎮静系
1751004908.9083173,87,[632.8125],54.45,鎮静系
1751004909.987812,88,[686.5234375],55.90,鎮静系
1751004917.9082391,89,"[701.171875, 670.8984375, 655.2734375, 610.3515625, 617.1875]",57.25,鎮静系
1751004918.897965,90,[617.1875],30.41,鎮静系
1751004919.9358258,92,"[655.2734375, 686.5234375]",31.18,鎮静系
1751004920.92334,92,[663.0859375],26.70,緊張系
1751004927.9431157,87,"[617.1875, 670.8984375, 625.0, 655.2734375]",35.02,鎮静系
1751004929.923023,88,[625.0],36.37,鎮静系
1751004930.91364,89,[686.5234375],41.76,鎮静系
1751004931.9027548,90,[655.2734375],41.12,鎮静系
1751004934.9186046,89,[693.359375],41.76,鎮静系
1751004935.9079828,88,[670.8984375],41.70,鎮静系
1751004936.8986719,88,"[678.7109375, 663.0859375]",34.90,鎮静系
1751004940.9488227,87,[640.625],32.25,鎮静系
1751004970.9193087,95,"[480.46875, 449.21875, 380.859375, 548.828125]",83.19,鎮静系
1751004971.9085574,98,"[548.828125, 556.640625]",81.91,鎮静系
1751004972.8982358,102,[586.9140625],82.49,鎮静系
1751004974.0230663,103,"[617.1875, 686.5234375]",85.77,鎮静系
1751004974.9238634,104,[708.984375],67.55,鎮静系
1751004975.914201,97,"[701.171875, 770.5078125]",66.91,鎮静系
1751004976.9924102,94,[785.15625],36.95,鎮静系
1751004978.028843,91,[732.421875],40.92,鎮静系
1751004978.9286058,88,"[747.0703125, 739.2578125]",39.96,鎮静系
1751004979.962817,85,[693.359375],41.58,鎮静系
1751004980.9084883,83,[663.0859375],36.01,鎮静系
1751004981.9880872,82,"[686.5234375, 701.171875]",36.31,鎮静系
1751004982.9329245,83,[670.8984375],29.77,分類不能
1751004983.9232705,83,"[632.8125, 579.1015625]",32.17,鎮静系
1751004984.9133534,85,[670.8984375],44.13,鎮静系
1751004986.9382336,87,[785.15625],58.23,鎮静系
1751004987.9288971,87,[732.421875],58.87,鎮静系
1751004988.917669,86,[777.34375],59.90,鎮静系
1751004989.9084456,85,[754.8828125],59.86,鎮静系
1751005008.8987203,91,"[670.8984375, 617.1875, 655.2734375, 686.5234375]",65.95,鎮静系
1751005009.934038,89,"[716.796875, 686.5234375]",46.55,鎮静系
1751005010.923013,89,[670.8984375],43.42,鎮静系
1751005011.913499,87,[770.5078125],52.57,鎮静系
1751005014.9284809,86,"[762.6953125, 678.7109375, 754.8828125, 610.3515625]",72.10,鎮静系
1751005018.9339197,86,"[655.2734375, 617.1875, 579.1015625, 663.0859375]",78.67,鎮静系
1751005019.9230125,88,[739.2578125],75.70,鎮静系
1751005020.913288,88,[625.0],84.70,鎮静系
1751005021.9037042,89,"[678.7109375, 739.2578125]",80.46,鎮静系
1751005022.9383402,89,[648.4375],71.20,鎮静系
1751005023.9286022,88,[655.2734375],69.65,鎮静系
1751005027.932973,90,"[693.359375, 533.203125, 663.0859375, 708.984375, 594.7265625]",90.66,鎮静系
1751005028.9686089,91,[625.0],89.45,鎮静系
1751005029.9139144,91,"[670.8984375, 663.0859375]",83.17,鎮静系
1751005030.9038222,91,[655.2734375],83.18,鎮静系
1751005031.9378047,91,"[625.0, 655.2734375]",64.13,鎮静系
1751005032.9283235,91,[655.2734375],47.30,鎮静系
1751005034.053032,91,"[648.4375, 640.625]",23.77,緊張系
1751005034.908539,91,[655.2734375],22.07,緊張系
1751005035.8991847,91,"[625.0, 708.984375]",33.64,鎮静系
1751005036.9348881,90,[739.2578125],35.03,鎮静系
1751005041.9293942,88,"[701.171875, 670.8984375, 663.0859375, 648.4375, 678.7109375]",37.51,鎮静系
1751005044.9436123,87,[495.1171875],71.61,鎮静系
1751005045.9334755,87,[655.2734375],88.75,鎮静系
1751005057.948978,87,"[663.0859375, 625.0, 670.8984375, 663.0859375]",84.48,鎮静系
1751005058.9391468,89,"[625.0, 610.3515625]",85.39,鎮静系
1751005059.929144,89,[610.3515625],84.79,鎮静系
1751005060.9180844,90,"[670.8984375, 701.171875]",33.21,鎮静系
1751005064.9237306,91,"[785.15625, 785.15625, 732.421875, 716.796875]",42.59,鎮静系
1751005065.9138088,86,[693.359375],41.40,鎮静系
1751005066.9939172,84,"[670.8984375, 655.2734375]",42.11,鎮静系
1751005067.9835434,83,[678.7109375],37.77,鎮静系
1751005068.9289675,83,"[655.2734375, 686.5234375]",26.66,分類不能
1751005069.9183145,84,[716.796875],28.51,分類不能
1751005070.9099684,85,[792.96875],33.89,鎮静系
1751005071.9436958,85,[762.6953125],34.97,鎮静系
1751005072.9332733,84,"[762.6953125, 792.96875]",34.75,鎮静系
1751005073.9687197,83,[747.0703125],37.61,鎮静系
1751005074.91392,82,[747.0703125],36.79,鎮静系
1751005075.9035828,80,"[777.34375, 732.421875]",38.86,鎮静系
1751005076.9386432,79,[716.796875],37.89,鎮静系
1751005077.9293318,78,[716.796875],28.12,分類不能
1751005078.9182203,79,"[686.5234375, 670.8984375]",28.60,分類不能
1751005079.9090128,79,[701.171875],28.60,分類不能
1751005080.943211,80,"[655.2734375, 693.359375]",31.29,鎮静系
1751005090.933723,89,"[594.7265625, 663.0859375, 617.1875, 648.4375, 610.3515625]",51.27,鎮静系
1751005092.0584702,90,[648.4375],52.56,鎮静系
1751005092.9148514,91,"[655.2734375, 655.2734375]",49.31,鎮静系
1751005093.9048269,91,[701.171875],50.04,鎮静系
1751005094.9829092,91,[762.6953125],42.94,鎮静系
1751005097.9093926,89,"[732.421875, 663.0859375, 686.5234375, 648.4375]",40.98,鎮静系
1751005098.9441903,88,[663.0859375],39.27,鎮静系
1751005099.9346447,88,"[655.2734375, 648.4375]",39.35,鎮静系
1751005100.924204,87,[640.625],36.35,鎮静系
1751005101.9134471,88,"[655.2734375, 632.8125]",29.65,緊張系
1751005102.903761,88,[640.625],18.75,緊張系
1751005120.9488127,84,"[945.3125, 716.796875, 754.8828125, 754.8828125]",127.97,鎮静系
1751005121.9393663,83,[716.796875],128.58,鎮静系
1751005122.9283662,81,[701.171875],128.66,鎮静系
1751005123.919342,80,"[678.7109375, 640.625]",129.19,鎮静系
1751005124.9539158,81,[724.609375],132.16,鎮静系
1751005125.943841,82,[739.2578125],84.71,鎮静系
1751005126.9337986,82,"[693.359375, 716.796875]",38.84,鎮静系
1751005127.9229174,82,[533.203125],72.48,鎮静系
1751005153.934914,83,"[708.984375, 693.359375, 716.796875, 693.359375]",91.82,鎮静系
1751005155.0129442,83,[442.3828125],121.02,鎮静系
1751005161.9436252,85,[670.8984375],142.91,鎮静系
1751005162.9336128,85,[678.7109375],142.11,鎮静系
1751005163.9230158,84,"[678.7109375, 655.2734375]",128.26,鎮静系
1751005164.9588141,84,[632.8125],114.34,鎮静系
1751005165.948669,85,"[663.0859375, 686.5234375]",114.67,鎮静系
1751005173.9580526,87,"[670.8984375, 670.8984375, 686.5234375, 716.796875]",20.88,緊張系
1751005174.9479616,86,[701.171875],21.52,緊張系
1751005190.968689,84,"[739.2578125, 693.359375, 670.8984375, 663.0859375]",25.32,分類不能
1751005198.933655,83,"[1159.1796875, 716.796875, 708.984375, 777.34375]",223.83,鎮静系
1751005199.9689443,82,"[708.984375, 701.171875]",224.59,鎮静系
1751005200.9593527,81,[732.421875],224.31,鎮静系
1751005201.9490485,80,"[716.796875, 678.7109375]",224.59,鎮静系
1751005202.9390469,80,[708.984375],152.30,鎮静系
1751005203.9281309,79,[701.171875],38.18,鎮静系
1751005225.9326937,89,"[732.421875, 732.421875, 701.171875, 739.2578125]",27.99,緊張系
1751005226.9230766,87,[663.0859375],36.33,鎮静系
1751005227.9580882,85,[648.4375],36.28,鎮静系
1751005239.928288,81,"[571.2890625, 708.984375, 693.359375, 678.7109375]",61.30,鎮静系
1751005264.9491262,93,"[686.5234375, 640.625, 724.609375, 808.59375]",68.20,鎮静系
1751005265.9375904,92,[701.171875],76.87,鎮静系
1751005266.97352,90,[693.359375],72.49,鎮静系
1751005267.9630544,88,"[823.2421875, 716.796875]",79.08,鎮静系
1751005277.9976242,80,"[632.8125, 823.2421875, 739.2578125, 754.8828125]",104.07,鎮静系
1751005278.9431424,79,[785.15625],100.74,鎮静系
1751005279.932473,77,[732.421875],95.79,鎮静系
1751005280.9678972,75,"[739.2578125, 739.2578125]",85.43,鎮静系
1751005281.958267,75,[792.96875],79.75,鎮静系
1751005282.9487875,76,[724.609375],78.08,鎮静系
1751005283.9374964,76,[732.421875],45.53,鎮静系
1751005284.9756434,76,"[785.15625, 785.15625]",39.64,鎮静系
1751005285.9627922,77,[762.6953125],39.06,鎮静系
1751005286.953202,77,[815.4296875],39.06,鎮静系
1751005287.987089,77,[823.2421875],39.08,鎮静系
1751005288.932621,76,"[739.2578125, 732.421875]",44.67,鎮静系
1751005289.9682796,75,[846.6796875],54.10,鎮静系
1751005298.9687831,81,"[610.3515625, 663.0859375, 724.609375, 777.34375]",98.99,鎮静系
1751005299.9589117,83,[770.5078125],97.45,鎮静系
1751005300.9473624,82,"[739.2578125, 785.15625]",95.12,鎮静系
1751005301.9376953,82,[785.15625],95.09,鎮静系
1751005302.972928,81,[708.984375],90.76,鎮静系
1751005303.9633563,80,"[754.8828125, 732.421875]",44.86,鎮静系
1751005304.9529297,78,[732.421875],39.89,鎮静系
1751005305.9432802,77,[648.4375],45.46,鎮静系
1751005319.9390044,86,"[663.0859375, 670.8984375, 632.8125, 663.0859375, 655.2734375]",37.07,鎮静系
1751005320.9726317,87,[610.3515625],36.94,鎮静系
1751005321.9658272,88,"[640.625, 648.4375]",37.64,鎮静系
1751005322.9520977,89,[648.4375],25.16,緊張系
1751005323.9428616,90,"[686.5234375, 724.609375]",30.41,鎮静系
1751005324.978215,90,[625.0],43.20,鎮静系
1751005325.9702098,89,"[739.2578125, 617.1875]",69.74,鎮静系
1751005326.9592488,89,[640.625],68.56,鎮静系
1751005327.948297,89,"[625.0, 640.625]",68.16,鎮静系
1751005328.9831374,89,[655.2734375],68.34,鎮静系
1751005329.9727483,90,"[640.625, 594.7265625]",67.87,鎮静系
1751005330.963182,90,"[640.625, 610.3515625]",48.87,鎮静系
1751005331.9537904,90,[670.8984375],33.77,鎮静系
1751005332.9433305,91,[678.7109375],32.95,鎮静系
1751005333.9789877,91,"[670.8984375, 792.96875]",51.91,鎮静系
1751005334.9711995,91,[747.0703125],53.89,鎮静系
1751005335.9582143,91,[708.984375],55.15,鎮静系
1751005336.9487674,89,"[762.6953125, 754.8828125]",53.86,鎮静系
1751005337.987022,87,[693.359375],56.74,鎮静系
1751005338.973388,86,[693.359375],53.03,鎮静系
1751005339.9629178,84,"[678.7109375, 701.171875]",53.65,鎮静系
1751005340.9529755,84,[610.3515625],46.25,鎮静系
1751005341.9434154,84,"[724.609375, 724.609375]",56.52,鎮静系
1751005342.9789283,85,[762.6953125],55.09,鎮静系
1751005343.9680698,85,[754.8828125],55.09,鎮静系
1751005344.9577918,85,"[716.796875, 739.2578125]",53.22,鎮静系
1751005345.9488573,84,[762.6953125],53.57,鎮静系
1751005346.983095,83,[754.8828125],53.10,鎮静系
1751005347.972839,82,"[708.984375, 747.0703125]",29.12,分類不能
1751005348.9629195,81,[770.5078125],30.15,鎮静系
1751005349.9529328,81,[724.609375],31.34,鎮静系
1751005350.9432373,81,"[724.609375, 724.609375]",28.53,分類不能
1751005351.977539,80,[808.59375],39.27,鎮静系
1751005352.9682746,80,[747.0703125],43.61,鎮静系
1751005353.9579077,80,[747.0703125],43.53,鎮静系
1751005354.9483352,80,[815.4296875],46.69,鎮静系
1751005355.9848514,79,[785.15625],46.05,鎮静系
1751005356.9729192,77,[716.796875],50.78,鎮静系
1751005357.9629152,76,[815.4296875],58.53,鎮静系
1751005358.998583,76,"[747.0703125, 747.0703125]",62.81,鎮静系
1751005359.943012,76,[724.609375],56.72,鎮静系
1751005360.9792755,76,[754.8828125],53.84,鎮静系
1751005371.9572384,83,"[678.7109375, 670.8984375, 655.2734375, 716.796875, 678.7109375]",44.02,鎮静系
1751005372.9486666,85,[800.78125],55.44,鎮静系
1751005411.0189028,90,"[472.65625, 625.0, 526.3671875, 648.4375, 670.8984375]",140.00,鎮静系
1751005412.008313,90,[663.0859375],139.92,鎮静系
1751005412.9986837,90,[724.609375],139.92,鎮静系
1751005413.9874985,89,"[716.796875, 777.34375]",134.82,鎮静系
1751005423.9773102,85,"[670.8984375, 640.625, 670.8984375, 640.625]",49.62,鎮静系
1751005424.9678004,86,[724.609375],56.48,鎮静系
1751005425.9578369,87,"[701.171875, 701.171875]",53.13,鎮静系
1751005426.9476364,87,[693.359375],53.13,鎮静系
1751005427.982397,87,[701.171875],49.22,鎮静系
1751005428.9718328,87,[808.59375],49.46,鎮静系
